Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Language
dynamorio/build/suite/tests/bin/client.drbbdup-drwrap-test,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27872.0,0.650308609008789,1.0,C
dynamorio/build/suite/tests/bin/client.destructor,17.0,1.0,1.0,1.0,72704.0,72704.0,1.0,0.0,0.944444444444444,0.0555555555555556,27712.0,1.84853863716125,1.0,C
dynamorio/build/suite/tests/bin/client.count-ctis,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27712.0,0.473735570907593,1.0,C
dynamorio/build/suite/tests/bin/client.cleancallsig,265972421.0,1.0,0.0,0.0,0.0,0.0,1.0,8327685.0,1.0,0.0,27768.0,4.35056114196777,1.0,C
dynamorio/build/suite/tests/bin/client.cleancall-opt-1,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27984.0,0.53715443611145,1.0,C
dynamorio/build/suite/tests/bin/client.cleancall,97.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27928.0,0.5099036693573,1.0,C
dynamorio/build/suite/tests/bin/client.cbr-retarget,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27768.0,0.59918737411499,1.0,C
dynamorio/build/suite/tests/bin/client.call-retarget,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27768.0,0.474404811859131,1.0,C
dynamorio/build/suite/tests/bin/client.app_args,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27712.0,0.576577425003052,1.0,C
dynamorio/build/suite/tests/bin/client.annotation-detection-opt,667.0,1.0,5.0,3.0,72932.0,14586.4,1.0,0.0,0.992559523809524,0.0074404761904761,43248.0,0.753828287124634,1.0,C
dynamorio/build/suite/tests/bin/client.annotation-detection,945.0,1.0,5.0,3.0,72932.0,14586.4,1.0,0.0,0.994736842105263,0.0052631578947368,43568.0,2.53876662254334,1.0,C
dynamorio/build/suite/tests/bin/client.annotation-concurrency-opt,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37720.0,0.494284868240356,1.0,C
dynamorio/build/suite/tests/bin/client.annotation-concurrency,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41816.0,0.473912954330444,1.0,C
dynamorio/build/suite/tests/bin/client.alloc-noreset,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27720.0,0.469109058380127,1.0,C
dynamorio/build/suite/tests/bin/client.alloc,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27712.0,0.54230523109436,1.0,C
dynamorio/build/suite/tests/bin/client.abort,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22656.0,0.569093227386475,1.0,C
dynamorio/build/suite/tests/bin/builtin_prefetch,12.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.923076923076923,0.0769230769230769,22624.0,0.555068969726563,1.0,C
dynamorio/build/suite/tests/bin/api.thread_churn,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28248.0,1.05522108078003,1.0,C
dynamorio/build/suite/tests/bin/api.startstop,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33288.0,0.356881618499756,1.0,C
dynamorio/build/suite/tests/bin/api.ir-static,138995.0,1.0,1316.0,1316.0,57932.0,44.0212765957447,1.0,16.0,0.990620835144786,0.0093791648552144,804032.0,1.29272937774658,1.0,C
dynamorio/build/suite/tests/bin/api.ir,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11813184.0,0.351300716400147,1.0,C
dynamorio/build/suite/tests/bin/api.ibl-stress,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38096.0,0.324504852294922,1.0,C
dynamorio/build/suite/tests/bin/api.drdecode,5207.0,1.0,31.0,31.0,5680.0,183.225806451613,1.0,0.0,0.994081710576556,0.005918289423444,610392.0,0.529648780822754,1.0,C
dynamorio/build/suite/tests/bin/api.dis,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23232.0,0.297731876373291,1.0,C
dynamorio/build/suite/tests/bin/api.detach_spawn_stress_FLAKY,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32864.0,0.32233190536499,1.0,C
dynamorio/build/suite/tests/bin/api.detach_spawn_quick_exit,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32864.0,0.365564346313477,1.0,C
dynamorio/build/suite/tests/bin/api.detach_spawn,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32792.0,0.456511735916138,1.0,C
dynamorio/build/suite/tests/bin/api.detach_signal,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33520.0,0.490739107131958,1.0,C
dynamorio/build/suite/tests/bin/api.detach,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33136.0,0.291754961013794,1.0,C
dynamorio/build/suite/tests/bin/allasm_x86_64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9048.0,0.0739645957946777,1.0,C
dynamorio/build/suite/tests/bin/allasm_scattergather,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9184.0,0.214574575424194,1.0,C
dynamorio/build/suite/tests/bin/allasm_repstr,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13136.0,0.144418716430664,1.0,C
cJSON/build/tests/readme_examples,2659.0,1.0,79.0,79.0,7898.0,99.9746835443038,1.0,0.0,0.971146822498174,0.0288531775018262,84360.0,1.09872102737427,1.0,C
cJSON/build/tests/print_value,1328.0,1.0,3.0,3.0,4105.0,1368.33333333333,1.0,0.0,0.997746055597295,0.0022539444027047,80008.0,1.24369955062866,1.0,C
cJSON/build/tests/print_string,611.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.998366013071895,0.0016339869281045,79848.0,1.20266604423523,1.0,C
cJSON/build/tests/print_object,2270.0,1.0,31.0,31.0,5095.0,164.354838709677,1.0,0.0,0.986527596697088,0.0134724033029118,79896.0,1.23671555519104,1.0,C
cJSON/build/tests/print_number,1417.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.999294781382229,0.0007052186177715,84152.0,1.22147178649902,1.0,C
cJSON/build/tests/print_array,1637.0,1.0,17.0,17.0,5007.0,294.529411764706,1.0,0.0,0.989721886336155,0.0102781136638452,79888.0,1.25368666648865,1.0,C
cJSON/build/tests/parse_with_opts,1428.0,1.0,15.0,15.0,4934.0,328.933333333333,1.0,0.0,0.98960498960499,0.0103950103950104,84136.0,1.23867726325989,1.0,C
cJSON/build/tests/parse_value,1304.0,1.0,3.0,3.0,4105.0,1368.33333333333,1.0,0.0,0.997704667176741,0.0022953328232593,80072.0,1.16756749153137,1.0,C
cJSON/build/tests/parse_string,1267.0,1.0,7.0,7.0,4283.0,611.857142857143,1.0,0.0,0.994505494505495,0.0054945054945055,84288.0,1.13346648216248,1.0,C
cJSON/build/tests/parse_object,1599.0,1.0,32.0,32.0,5159.0,161.21875,1.0,0.0,0.980380134886573,0.0196198651134273,84200.0,1.20384311676025,1.0,C
cJSON/build/tests/parse_number,1505.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.99933598937583,0.0006640106241699,84152.0,1.31036758422852,1.0,C
cJSON/build/tests/parse_hex4,1180124.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.999999152632137,8.47367863573774e-07,83864.0,1.68807339668274,1.0,C
cJSON/build/tests/parse_examples,3636.0,1.0,87.0,67.0,11836.0,136.045977011494,1.0,0.0,0.976631748589847,0.0233682514101531,84680.0,2.0915675163269,1.0,C
cJSON/build/tests/parse_array,1344.0,1.0,18.0,18.0,5071.0,281.722222222222,1.0,0.0,0.986784140969163,0.013215859030837,84152.0,1.1524965763092,1.0,C
cJSON/build/tests/misc_tests,29023.0,1.0,1094.0,1094.0,73345.0,67.0429616087751,1.0,0.0,0.963675000830096,0.036324999169904,98024.0,1.35680365562439,1.0,C
cJSON/build/tests/minify_tests,1268.0,1.0,6.0,6.0,4706.0,784.333333333333,1.0,0.0,0.995290423861852,0.0047095761381475,84184.0,1.10437440872192,1.0,C
cJSON/build/tests/compare_tests,9431.0,1.0,325.0,325.0,19627.0,60.3907692307692,1.0,0.0,0.966687166871669,0.0333128331283313,84424.0,1.28448939323425,1.0,C
cJSON/build/tests/cjson_add,6106.0,1.0,72.0,72.0,7710.0,107.083333333333,1.0,0.0,0.988345742958886,0.0116542570411136,86016.0,1.13225293159485,1.0,C
cJSON/build/cJSON_test,195.0,1.0,147.0,147.0,13279.0,90.3333333333333,1.0,0.0,0.570175438596491,0.429824561403509,26104.0,1.29924869537354,1.0,C
./repos/c/zlog/build/bin/test_tmp,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27360.0,0.790932893753052,1.0,C
./repos/c/zlog/build/bin/test_syslog,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27224.0,0.798169374465942,1.0,C
./repos/c/zlog/build/bin/test_record,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27792.0,0.796129941940308,1.0,C
./repos/c/zlog/build/bin/test_prompt,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27472.0,0.789109468460083,1.0,C
./repos/c/zlog/build/bin/test_profile,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27112.0,0.803180932998657,1.0,C
./repos/c/zlog/build/bin/test_press_zlog2,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30080.0,0.734739303588867,1.0,C
./repos/c/zlog/build/bin/test_press_zlog,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29992.0,0.735960245132446,1.0,C
./repos/c/zlog/build/bin/test_press_write2,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29768.0,0.747262716293335,1.0,C
./repos/c/zlog/build/bin/test_press_write,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29720.0,0.745951890945435,1.0,C
./repos/c/zlog/build/bin/test_press_syslog,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28616.0,0.733137130737305,1.0,C
./repos/c/zlog/build/bin/test_pipe,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27216.0,0.793521165847778,1.0,C
./repos/c/zlog/build/bin/test_multithread,18.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.947368421052632,0.0526315789473684,30576.0,0.745827674865723,1.0,C
./repos/c/zlog/build/bin/test_mdc,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27328.0,0.798218727111816,1.0,C
./repos/c/zlog/build/bin/test_longlog,15.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.9375,0.0625,35808.0,0.752174377441406,1.0,C
./repos/c/zlog/build/bin/test_level,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27280.0,0.795497417449951,1.0,C
./repos/c/zlog/build/bin/test_leak,12.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.923076923076923,0.0769230769230769,27480.0,0.743717670440674,1.0,C
./repos/c/zlog/build/bin/test_init,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27648.0,0.806552648544312,1.0,C
./repos/c/zlog/build/bin/test_hex,15.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.9375,0.0625,29752.0,0.753008604049683,1.0,C
./repos/c/zlog/build/bin/test_hello,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27216.0,0.807809591293335,1.0,C
./repos/c/zlog/build/bin/test_hashtable,133.0,1.0,6.0,6.0,4432.0,738.666666666667,1.0,0.0,0.956834532374101,0.0431654676258993,38680.0,0.753664255142212,1.0,C
./repos/c/zlog/build/bin/test_enabled,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27408.0,0.796550273895264,1.0,C
./repos/c/zlog/build/bin/test_default,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27048.0,0.783906936645508,1.0,C
./repos/c/zlog/build/bin/test_conf2,15.0,1.0,2.0,2.0,541840.0,270920.0,1.0,0.0,0.882352941176471,0.117647058823529,27376.0,0.768089056015015,1.0,C
./repos/c/zlog/build/bin/test_conf,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27240.0,0.787606716156006,1.0,C
./repos/c/zlog/build/bin/test_category,15.0,1.0,20.0,20.0,564912.0,28245.6,1.0,0.0,0.428571428571429,0.571428571428571,27240.0,0.790929317474365,1.0,C
./repos/c/zlog/build/bin/test_buf,584.0,1.0,6.0,6.0,5249.0,874.833333333333,1.0,0.0,0.989830508474576,0.0101694915254237,29168.0,0.768031597137451,1.0,C
./repos/c/zlog/build/bin/test_bitmap,15.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.9375,0.0625,27584.0,1.16788411140442,1.0,C
./repos/c/zip/build/test/test_write.out,1009.0,1.0,46.0,46.0,992473.0,21575.5,1.0,0.0,0.956398104265403,0.0436018957345972,200088.0,5.01578044891357,1.0,C
./repos/c/zip/build/test/test_static.out,189.0,1.0,1.0,1.0,4096.0,4096.0,1.0,0.0,0.994736842105263,0.0052631578947368,26304.0,6.79057788848877,1.0,C
./repos/c/zip/build/test/test_read.out,2906.0,1.0,106.0,106.0,1310645.0,12364.5754716981,1.0,0.0,0.964807436918991,0.0351925630810093,199992.0,5.01845383644104,1.0,C
./repos/c/zip/build/test/test_permissions.out,2435.0,1.0,118.0,118.0,797544.0,6758.84745762712,1.0,0.0,0.953779866823345,0.0462201331766549,200384.0,5.24847149848938,1.0,C
./repos/c/zip/build/test/test_open.out,341.0,1.0,16.0,16.0,1617320.0,101082.5,1.0,0.0,0.955182072829132,0.0448179271708684,200048.0,4.91600203514099,1.0,C
./repos/c/zip/build/test/test_extract.out,4300.0,1.0,158.0,158.0,1885720.0,11934.9367088608,1.0,0.0,0.964558097801705,0.0354419021982952,200320.0,5.17995452880859,1.0,C
./repos/c/zip/build/test/test_entry.out,23658.0,1.0,671.0,671.0,6854355.0,10215.1341281669,1.0,0.0,0.972419745982161,0.0275802540178388,217232.0,5.77690839767456,1.0,C
./repos/c/zip/build/test/test_append.out,1581.0,1.0,59.0,59.0,1308682.0,22181.0508474576,1.0,0.0,0.964024390243902,0.0359756097560976,199960.0,4.68868947029114,1.0,C
./repos/c/s2n-tls/build/bin/s2n_x509_validator_time_verification_test,7446.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516169283560362,0.948383071643964,1380024.0,5.59313082695007,1.0,C
./repos/c/s2n-tls/build/bin/s2n_x509_validator_test,7459.0,1.0,136841.0,136841.0,5032617.0,36.777113584379,1.0,0.0,0.0516909216909217,0.948309078309078,1575736.0,5.7664942741394,1.0,C
./repos/c/s2n-tls/build/bin/s2n_x509_validator_certificate_signatures_test,9479.0,1.0,265341.0,254512.0,9468154.0,35.6829664469494,1.0,0.0,0.0344916672731242,0.965508332726876,1353576.0,7.35925722122192,1.0,C
./repos/c/s2n-tls/build/bin/s2n_wildcard_hostname_test,8227.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0567242389767987,0.943275761023201,1323936.0,7.25291085243225,1.0,C
./repos/c/s2n-tls/build/bin/s2n_utils_test,7440.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0515778381676003,0.9484221618324,1323856.0,5.52828407287598,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls_record_stuffer_test,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24808.0,1.183429479599,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls_prf_test,25894.0,1.0,136845.0,136845.0,5117022.0,37.3928313054916,1.0,0.0,0.159113672813523,0.840886327186477,1400432.0,5.9445207118988,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls_hybrid_prf_test,7439.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0515709056624702,0.94842909433753,1336320.0,5.82046508789063,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_zero_length_payload_test,27570.0,1.0,136908.0,136908.0,5335117.0,38.9686285680895,1.0,0.0,0.16762120161967,0.832378798380331,1358248.0,5.71862125396729,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_support_test,19909.0,1.0,136870.0,136870.0,5179040.0,37.8391174106817,1.0,0.0,0.126987670542611,0.873012329457389,1348648.0,5.60042595863342,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_server_finished_test,65439.0,1.0,136964.0,136964.0,5395187.0,39.3912780000584,1.0,0.0,0.323310425240733,0.676689574759267,1348352.0,5.45778727531433,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_server_cert_test,21308.0,1.0,138667.0,138667.0,5232009.0,37.7307434357129,1.0,0.0,0.133195811845601,0.866804188154399,1336184.0,5.50288271903992,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_secrets_test,4357784.0,1.0,582286.0,582286.0,77956917.0,133.880802560941,1.0,0.0,0.882130010303498,0.117869989696502,1419952.0,82.0075583457947,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_secrets_rfc8448_test,84085.0,1.0,137301.0,137301.0,5806572.0,42.290820897153,1.0,0.0,0.379811731545807,0.620188268454193,1365624.0,5.73776078224182,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_record_aead_test,26171.0,1.0,136900.0,136900.0,5226752.0,38.1793425858291,1.0,0.0,0.160488376228759,0.839511623771241,1377184.0,6.11444354057312,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_prf_test,18428.0,1.0,136812.0,136812.0,5025463.0,36.7326184837587,1.0,0.0,0.118706518938418,0.881293481061582,1340792.0,5.52530837059021,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_pq_handshake_test,11487.0,1.0,393875.0,372226.0,13911213.0,35.3188524278007,1.0,0.0,0.0283376340160153,0.971662365983985,1359296.0,8.0538010597229,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_parse_record_type_test,4309207.0,1.0,136913.0,136913.0,5965819.0,43.5737950377247,1.0,0.0,0.969206184268531,0.0307938157314692,1360560.0,6.1205325126648,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_new_session_ticket_test,11257.0,1.0,393868.0,372226.0,13910197.0,35.3169005859831,1.0,0.0,0.0277864856525764,0.972213514347424,1359576.0,8.51884651184082,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_keys_test,10415.0,1.0,136820.0,136820.0,5055356.0,36.948954831165,1.0,0.0,0.0707372567663939,0.929262743233606,1323728.0,5.84466457366943,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_key_schedule_test,2719873.0,1.0,143279.0,143279.0,15662189.0,109.312523119229,1.0,0.0,0.94995759917741,0.0500424008225899,1336280.0,6.07265543937683,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_key_schedule_rfc8448_test,48209.0,1.0,136933.0,136933.0,5332089.0,38.9394010209373,1.0,0.0,0.260389322790075,0.739610677209925,1340376.0,5.92174291610718,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_hybrid_shared_secret_test,137524.0,1.0,290130.0,290130.0,11859474.0,40.8764140213008,1.0,0.0,0.321577724047945,0.678422275952055,1369040.0,10.9028525352478,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_test,18480.0,1.0,395472.0,373851.0,14087288.0,35.6214548691184,1.0,0.0,0.0446428571428571,0.955357142857143,1399856.0,9.10985374450684,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_state_machine_test,1758619.0,1.0,137089.0,137089.0,5827813.0,42.5111642801392,1.0,0.0,0.927684537914067,0.0723154620859331,1424024.0,6.1841824054718,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_early_data_test,37284.0,1.0,137014.0,137014.0,5165293.0,37.6990161589327,1.0,0.0,0.213909511296745,0.786090488703255,1353984.0,6.83816313743591,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_compute_shared_secret_test,7454.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516695202512079,0.948330479748792,1349112.0,6.14958357810974,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_client_finished_test,65439.0,1.0,136964.0,136964.0,5395187.0,39.3912780000584,1.0,0.0,0.323310425240733,0.676689574759267,1348352.0,6.0729866027832,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_verify_test,7857.0,1.0,265333.0,254509.0,9437997.0,35.5703851386748,1.0,0.0,0.0287602035213588,0.971239796478641,1382024.0,7.07977247238159,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_request_test,19626.0,1.0,136856.0,136856.0,5147147.0,37.6099476822353,1.0,0.0,0.125420176122493,0.874579823877507,1336056.0,6.18485283851624,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_request_extensions_test,13908.0,1.0,136832.0,136832.0,5085953.0,37.1693244270346,1.0,0.0,0.092264826854186,0.907735173145814,1327872.0,6.11688995361328,1.0,C
./repos/c/s2n-tls/build/bin/s2n_tls12_handshake_test,2595841.0,1.0,136972.0,136972.0,5515411.0,40.2667041439126,1.0,0.0,0.949878751308633,0.0501212486913667,1378904.0,6.26930236816406,1.0,C
./repos/c/s2n-tls/build/bin/s2n_timer_test,7623.0,1.0,265325.0,265325.0,9436509.0,35.5658494299444,1.0,0.0,0.0279283966176708,0.972071603382329,1323808.0,7.03485202789307,1.0,C
./repos/c/s2n-tls/build/bin/s2n_testlib_test,9989.0,1.0,136822.0,136822.0,5055380.0,36.9485901390127,1.0,0.0,0.0680398607733753,0.931960139226625,1338104.0,5.21904730796814,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stuffer_text_test,9277.0,1.0,136814.0,136814.0,5025966.0,36.7357580364583,1.0,0.0,0.0635015161782725,0.936498483821728,1372888.0,5.42490601539612,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stuffer_test,19017.0,1.0,136813.0,136813.0,5029055.0,36.7586048109463,1.0,0.0,0.122036835012514,0.877963164987486,1385120.0,6.54611468315125,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stuffer_network_order_test,8877977.0,1.0,137388.0,137388.0,175193079.0,1275.17016770024,1.0,0.0,0.984760683566334,0.0152393164336663,1372848.0,7.10314202308655,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stuffer_hex_test,14897.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0981971589598233,0.901802841040177,1348944.0,6.43737864494324,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stuffer_base64_test,67894.0,1.0,136813.0,136813.0,5025922.0,36.73570494032,1.0,0.0,0.331664281143293,0.668335718856707,1331880.0,6.16069149971008,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stream_cipher_null_test,7460.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0517093187678487,0.948290681232151,1327736.0,5.2613251209259,1.0,C
./repos/c/s2n-tls/build/bin/s2n_stacktrace_test,7476.0,1.0,136818.0,136818.0,5034012.0,36.7934920843749,1.0,0.0,0.0518108861075305,0.94818911389247,1323768.0,5.52962279319763,1.0,C
./repos/c/s2n-tls/build/bin/s2n_sslv3_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1359512.0,5.95939898490906,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ssl_prf_test,15935.0,1.0,136823.0,136823.0,5055583.0,36.9498037610636,1.0,0.0,0.104315322274447,0.895684677725553,1336728.0,5.70403099060059,1.0,C
./repos/c/s2n-tls/build/bin/s2n_signature_scheme_test,7418.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0514331673900684,0.948566832609932,1327800.0,5.8628625869751,1.0,C
./repos/c/s2n-tls/build/bin/s2n_signature_algorithms_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1478408.0,5.85781455039978,1.0,C
./repos/c/s2n-tls/build/bin/s2n_shutdown_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1527864.0,5.69688200950623,1.0,C
./repos/c/s2n-tls/build/bin/s2n_set_test,9267.0,1.0,136816.0,136816.0,5028871.0,36.7564539235177,1.0,0.0,0.0634365395015163,0.936563460498484,1364688.0,5.55854392051697,1.0,C
./repos/c/s2n-tls/build/bin/s2n_session_ticket_test,7491.0,1.0,136811.0,136809.0,5041615.0,36.8509476577176,1.0,0.0,0.0519119624121634,0.948088037587837,1576912.0,5.93927907943726,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_supported_versions_extension_test,22932.0,1.0,265413.0,265413.0,9621663.0,36.2516643872003,1.0,0.0,0.0795297300109244,0.920470269989076,1344304.0,7.66327357292175,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_signature_algorithms_extension_test,13053.0,1.0,136833.0,136833.0,5086977.0,37.1765363618425,1.0,0.0,0.0870861855009807,0.912913814499019,1323784.0,5.81375598907471,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_session_ticket_extension_test,12999.0,1.0,265362.0,265362.0,9500871.0,35.8034345535533,1.0,0.0,0.0466983521398472,0.953301647860153,1332008.0,6.73067665100098,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_server_name_extension_test,12260.0,1.0,136834.0,136834.0,5086497.0,37.172756770978,1.0,0.0,0.0822300025487276,0.917769997451272,1323776.0,6.16232562065125,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_sct_list_extension_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1336968.0,6.7554919719696,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_renegotiation_info_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1400512.0,6.1409375667572,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_psk_extension_test,44940.0,1.0,136993.0,136993.0,5312235.0,38.777419284197,1.0,0.0,0.247014010652273,0.752985989347727,1365200.0,6.51126027107239,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_new_session_ticket_test,212263.0,1.0,2836390.0,2836367.0,98977854.0,34.8957139180437,1.0,0.0,0.0696251754463365,0.930374824553664,1552640.0,39.8865640163422,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_max_frag_len_extension_test,21038.0,1.0,779472.0,779472.0,27243470.0,34.9511849046534,1.0,0.0,0.0262807460244094,0.973719253975591,1348344.0,13.5525779724121,1.0,C
