Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Reason
./repos/c/s2n-tls/build/bin/s2n_server_server_name_extension_test,548491.0,1.0,6623.0,6623.0,966221.0,145.88872112335798,1.0,0.0,0.9880691173344572,0.0119308826655425,6677200.0,1.589021921157837,True,
./repos/c/s2n-tls/build/bin/s2n_server_sct_list_extension_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6702456.0,1.4731791019439695,True,
./repos/c/s2n-tls/build/bin/s2n_server_renegotiation_info_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6774192.0,1.4859733581542969,True,
./repos/c/s2n-tls/build/bin/s2n_server_psk_extension_test,673773.0,1.0,7067.0,7067.0,1237796.0,175.15154945521437,1.0,0.0,0.989620175077845,0.0103798249221549,6730952.0,2.127017021179199,True,
./repos/c/s2n-tls/build/bin/s2n_server_new_session_ticket_test,1181608.0,1.0,8034.0,8011.0,2272447.0,282.8537465770476,1.0,0.0,0.9932467078331128,0.0067532921668871,6959040.0,2.1404409408569336,True,
./repos/c/s2n-tls/build/bin/s2n_server_max_frag_len_extension_test,578740.0,1.0,6846.0,6846.0,1079599.0,157.69777972538708,1.0,0.0,0.9883091467350654,0.0116908532649346,6705872.0,1.5873215198516846,True,
./repos/c/s2n-tls/build/bin/s2n_server_key_share_extension_test,3777450.0,1.0,11853.0,11853.0,2280162.0,192.37003290306248,1.0,0.0,0.9968719841089508,0.003128015891049,6909672.0,2.716264009475708,True,
./repos/c/s2n-tls/build/bin/s2n_server_hello_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6817632.0,1.450728416442871,True,
./repos/c/s2n-tls/build/bin/s2n_server_hello_retry_test,722152.0,1.0,8353.0,8285.0,1322479.0,158.32383574763557,1.0,0.0,0.98856544445281,0.0114345555471899,6820000.0,2.104257106781006,True,
./repos/c/s2n-tls/build/bin/s2n_server_finished_test,586520.0,1.0,6672.0,6672.0,1088401.0,163.12964628297362,1.0,0.0,0.988752376970694,0.0112476230293058,6681280.0,1.585977554321289,True,
./repos/c/s2n-tls/build/bin/s2n_server_extensions_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6835624.0,1.4934053421020508,True,
./repos/c/s2n-tls/build/bin/s2n_server_early_data_indication_test,866289.0,1.0,7227.0,7227.0,1396055.0,193.17213228172133,1.0,0.0,0.9917265396398004,0.0082734603601994,6734880.0,2.1718051433563232,True,
./repos/c/s2n-tls/build/bin/s2n_server_cert_status_request_extension_test,556768.0,1.0,6668.0,6668.0,999289.0,149.8633773245351,1.0,0.0,0.988165470434974,0.011834529565026,6677208.0,1.5345678329467771,True,
./repos/c/s2n-tls/build/bin/s2n_server_cert_request_test,572241.0,1.0,6786.0,6786.0,1039188.0,153.1370468611848,1.0,0.0,0.988280339258791,0.0117196607412089,6693656.0,1.5729122161865234,True,
./repos/c/s2n-tls/build/bin/s2n_server_alpn_extension_test,570012.0,1.0,6662.0,6662.0,1060724.0,159.2200540378265,1.0,0.0,0.9884475457537532,0.0115524542462465,6693576.0,1.649198055267334,True,
./repos/c/s2n-tls/build/bin/s2n_sequence_number_test,535453.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.987829536020662,0.0121704639793376,6681312.0,1.4610304832458496,True,
./repos/c/s2n-tls/build/bin/s2n_send_test,892435.0,1.0,6943.0,6943.0,1687446.0,243.0427768975947,1.0,0.0,0.9922802203300504,0.0077197796699496,6805880.0,1.907351970672608,True,
./repos/c/s2n-tls/build/bin/s2n_send_multirecord_test,743378.0,1.0,6937.0,6937.0,1483866.0,213.9060112440536,1.0,0.0,0.9907545497557692,0.0092454502442307,6772920.0,1.8092365264892576,True,
./repos/c/s2n-tls/build/bin/s2n_send_key_update_test,584725.0,1.0,6752.0,6698.0,1086966.0,160.9843009478673,1.0,0.0,0.9885845096259026,0.0114154903740973,6729144.0,1.81909704208374,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_tls13_test,1164531.0,2.0,13569.0,13526.0,1962954.0,144.66460313950918,2.0,0.0,0.9884823020117138,0.0115176979882862,6704176.0,6.371457815170288,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_tls12_test,1120236.0,2.0,13302.0,13250.0,1928770.0,144.99849646669674,2.0,0.0,0.98826506036851,0.01173493963149,6708392.0,6.233154296875,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_shutdown_test,535252.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231983021132,0.0121768016978868,6724960.0,1.4563355445861816,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_session_resumption_test,536588.0,1.0,6632.0,6609.0,908298.0,136.9568757539204,1.0,0.0,0.98779131843452,0.0122086815654799,6959184.0,1.4729013442993164,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_quic_support_test,544826.0,1.0,6623.0,6600.0,966421.0,145.91891891891893,1.0,0.0,0.9879898231749444,0.0120101768250554,6721016.0,1.5483686923980713,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_psk_test,547414.0,1.0,6691.0,6622.0,972627.0,145.36347332237332,1.0,0.0,0.987924671316808,0.0120753286831918,6787384.0,1.554931640625,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_offload_signing_test,535259.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823355608583,0.0121766443914169,6725144.0,1.477172613143921,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_npn_test,546113.0,1.0,6657.0,6611.0,969524.0,145.63977767763257,1.0,0.0,0.987957016480634,0.0120429835193661,6733128.0,1.52020263671875,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_nonblocking_test,35473548.0,2.0,13613.0,13535.0,31958776.0,2347.665907588335,2.0,0.0,0.9996163964764608,0.0003836035235391,6712616.0,5.293426752090454,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_min_protocol_version_test,535249.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231308838104,0.0121768691161896,6699872.0,1.430428981781006,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_ktls_test,535255.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878232657196692,0.0121767342803306,6799104.0,1.4247164726257324,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_key_log_test,544820.0,1.0,6623.0,6600.0,966421.0,145.91891891891893,1.0,0.0,0.9879896924976832,0.0120103075023166,6742248.0,1.5491747856140137,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_io_mem_test,535259.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823355608583,0.0121766443914169,6765920.0,1.46826434135437,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_custom_io_test,1095436.0,2.0,13309.0,13247.0,1929786.0,144.99857239462017,2.0,0.0,0.9879963382022016,0.0120036617977984,6729424.0,1.6921424865722656,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_broken_pipe_test,1094584.0,2.0,13299.0,13247.0,1904194.0,143.1832468606662,2.0,0.0,0.9879960248509996,0.0120039751490003,6708392.0,3.721358299255371,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_alpn_test,537706.0,1.0,6636.0,6612.0,908370.0,136.8851717902351,1.0,0.0,0.9878091346984064,0.0121908653015934,6716768.0,1.444014549255371,True,
./repos/c/s2n-tls/build/bin/s2n_self_talk_alerts_test,535264.0,1.0,6600.0,6598.0,921579.0,139.6331818181818,1.0,0.0,0.9878198219479428,0.0121801780520573,6733008.0,1.4569625854492188,True,
./repos/c/s2n-tls/build/bin/s2n_security_rules_test,554390.0,1.0,6604.0,6604.0,918035.0,139.01196244700182,1.0,0.0,0.988228038089534,0.011771961910466,6706424.0,1.532313585281372,True,
./repos/c/s2n-tls/build/bin/s2n_security_policy_cert_preferences_test,535798.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878354560136872,0.0121645439863125,6702912.0,1.481123447418213,True,
