Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time
./repos/c/s2n-tls/build/bin/s2n_rc4_test,11685,1,136834,136834,5057770,36.962816259116885,1,0,0.078676802294655901,0.9213231977053441,1340104,3.9150986671447754
./repos/c/s2n-tls/build/bin/s2n_record_read_test,37512,1,136952,136952,5391923,39.370896372451661,1,0,0.21501283932501833,0.78498716067498164,1331952,4.0053253173828125
./repos/c/s2n-tls/build/bin/s2n_random_test,623611686,177,24088306,24088306,888459305,36.883428207861527,177,0,0.9628094699744878,0.037190530025512182,1400096,189.81337594985962
./repos/c/s2n-tls/build/bin/s2n_record_size_test,51646,1,265515,265515,9924890,37.379771387680549,1,0,0.16283843221581468,0.83716156778418527,1397528,5.417852163314819
./repos/c/s2n-tls/build/bin/s2n_record_test,51597125,1,136835,136835,5111485,37.355099207074211,1,0,0.99735502559633937,0.0026449744036605742,1397968,28.719865322113037
./repos/c/s2n-tls/build/bin/s2n_record_write_test,16197,1,136837,136837,5106505,37.318159562106743,1,0,0.1058392252702014,0.8941607747297986,1337736,4.475873231887817
./repos/c/s2n-tls/build/bin/s2n_recv_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1429800,3.8339333534240723
./repos/c/s2n-tls/build/bin/s2n_recv_buffering_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1429208,4.335348844528198
./repos/c/s2n-tls/build/bin/s2n_release_non_empty_buffers_test,21835,2,530696,503812,18979200,35.762847279798606,2,0,0.039518144683284739,0.96048185531671526,1359592,5.0354673862457275
./repos/c/s2n-tls/build/bin/s2n_renegotiate_io_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1420976,3.9494924545288086
./repos/c/s2n-tls/build/bin/s2n_renegotiate_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1453712,4.0220866203308105
./repos/c/s2n-tls/build/bin/s2n_rfc5952_test,7507,1,136808,136808,5024759,36.728546576223614,1,0,0.052018154730970448,0.94798184526902951,1336056,3.9990618228912354
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_rsae_test,7453,1,136809,136809,5025231,36.73172817577791,1,0,0.051662946583299826,0.94833705341670016,1386944,3.950302839279175
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_test,7537,1,265328,254509,9453365,35.6289762105771,1,0,0.027621717699228557,0.97237828230077139,1386048,5.039616346359253
./repos/c/s2n-tls/build/bin/s2n_safety_blinding_test,21651,1,136839,136839,5086177,37.169059990207472,1,0,0.13660798788567102,0.86339201211432903,1348600,4.046344995498657
./repos/c/s2n-tls/build/bin/s2n_resume_test,163227,1,2965069,2965069,103649544,34.956874190786117,1,3,0.052177607234098054,0.94782239276590197,1624968,25.979567050933838
./repos/c/s2n-tls/build/bin/s2n_safety_macros_test,8534,1,136808,136808,5024759,36.728546576223614,1,0,0.058716682032722817,0.94128331796727716,1463480,4.0481791496276855
./repos/c/s2n-tls/build/bin/s2n_security_policies_rules_test,19066,1,136808,136808,5024759,36.728546576223614,1,0,0.12231674301038017,0.8776832569896198,1323816,3.7974088191986084
./repos/c/s2n-tls/build/bin/s2n_safety_test,74210,1,136808,136808,5024759,36.728546576223614,1,0,0.351676160327555,0.648323839672445,1417888,4.137690782546997
./repos/c/s2n-tls/build/bin/s2n_security_policy_cert_preferences_test,7674,1,136809,136809,5025231,36.73172817577791,1,0,0.053113515084819665,0.94688648491518035,1341464,4.080904483795166
./repos/c/s2n-tls/build/bin/s2n_security_rules_test,14417,1,136815,136815,5038071,36.823966670321234,1,0,0.095330353364367335,0.90466964663563265,1344824,4.223862171173096
./repos/c/s2n-tls/build/bin/s2n_self_talk_alerts_test,7449,1,136811,136809,5041615,36.850947657717583,1,0,0.05163593511714959,0.94836406488285041,1367632,4.167632579803467
./repos/c/s2n-tls/build/bin/s2n_self_talk_alpn_test,7939,1,265330,254512,9437053,35.567229487807637,1,0,0.029051959790536066,0.9709480402094639,1359512,4.798256158828735
./repos/c/s2n-tls/build/bin/s2n_self_talk_broken_pipe_test,22063,2,530687,519841,18961800,35.730666098849227,2,0,0.039914970601537765,0.96008502939846219,1351176,7.1537697315216064
./repos/c/s2n-tls/build/bin/s2n_security_policies_test,7453,1,136809,136809,5025231,36.73172817577791,1,0,0.051662946583299826,0.94833705341670016,1547976,4.338292121887207
